"Title","Link"
"NUMERICAL APPROXIMATIONS OF THE ALLEN-CAHN-OHTA-KAWASAKI EQUATION WITH MODIFIED PHYSICS-INFORMED NEURAL NETWORKS (PINNS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172483782&doi=10.4208%2fijnam2023-1030&partnerID=40&md5=57c73de87729236aef31f25b301f2053"
"A Generalizable Physics-informed Learning Framework for Risk Probability Estimation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172898825&partnerID=40&md5=c141eadb3857ebacb3325b694b00affa"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174695960&partnerID=40&md5=70d88d4f27d2cd6e632dd16c76ceaaff"
"Estimation of bubble size distribution using deep ensemble physics-informed neural network; [딥앙상블 물리 정보 신경망을 이용한 기포 크기 분포 추정]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171859808&doi=10.7776%2fASK.2023.42.4.305&partnerID=40&md5=9655a607249b099eb3ceeed29bb5e907"
"Solution of the Full Potential Equation on an Airfoil by Physics-Informed Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172031234&doi=10.1007%2f978-981-99-2375-5_22&partnerID=40&md5=f564c55820701abccb8d18b308d4a817"
"Conditional Physics-Informed Graph Neural Network for Fractional Flow Reserve Assessment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174684709&doi=10.1007%2f978-3-031-43990-2_11&partnerID=40&md5=15388e6e84056e7f60e4b2361a69c033"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174737741&partnerID=40&md5=7a3a5b6dd82d0e640a2a194a647b05a5"
"Physics-Informed Neural Networks for Solving Two-Dimensional Magneto-Static Fields","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172719397&doi=10.1109%2fINTERMAGShortPapers58606.2023.10228547&partnerID=40&md5=07d37de6acc5d0a581a9baf1eacea49b"
"Thermal Mapping of the Hydrogenerator's Reactive Power Boosting Ability at Various Time Windows","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174738553&doi=10.1109%2fPESGM52003.2023.10252548&partnerID=40&md5=196dc70115739b18132eb45c699ba064"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174740735&partnerID=40&md5=4338f98b55893034da21365249f837f6"
"Automatic Synthesis of Admissible Functions for Variational Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173025954&doi=10.1109%2fCIVEMSA57781.2023.10231012&partnerID=40&md5=50a7acd00117723d333e90a350b30d3c"
"PINNs for Sound Propagation and Sound Speed Field Estimation Simultaneously","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173690196&doi=10.1109%2fOCEANSLimerick52467.2023.10244314&partnerID=40&md5=3e299c85960f9af271b1f64f6d965a8f"
"Manipulating the loss calculation to enhance the training process of physics-informed neural networks to solve the 1D wave equation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171156870&doi=10.1007%2fs00366-023-01881-0&partnerID=40&md5=81b93b6e4aff249d7ba520c21e881e8d"
"Physics-Informed Radial Basis-Function Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173720885&doi=10.1134%2fS1063784223050018&partnerID=40&md5=b336e4846152ef6a62f55b4e3c1c758d"
"Hyperparameter selection for physics-informed neural networks (PINNs)–Application to discontinuous heat conduction problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173968574&doi=10.1080%2f10407790.2023.2264489&partnerID=40&md5=6b63d5d73aaf86cfb8fa250a3ddb6d57"
"Data-driven method to assess the influence of process parameters on the fatigue response of additively manufactured Ti6Al4V","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172019259&doi=10.1016%2fj.prostr.2023.06.041&partnerID=40&md5=2cf0e4acce4b2328706b5db68b24fe2f"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174698343&partnerID=40&md5=471f30b8b392dbbfc1383aa67947a1c8"
"Q-Flow: Generative Modeling for Differential Equations of Open Quantum Dynamics with Normalizing Flows","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174410695&partnerID=40&md5=ad5272d21a61aba4b3e3fe7eed23425a"
"Universal Physics-Informed Neural Networks: Symbolic Differential Operator Discovery with Sparse Data","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174404171&partnerID=40&md5=bb1138a664310bc5d3ff3f7ccd7fecba"
"MultiAdam: Parameter-wise Scale-invariant Optimizer for Multiscale Training of Physics-informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174414777&partnerID=40&md5=541642a3e4fc6aebfbf7b6da4dc99ca0"
"Solving Magnetohydrodynamics Equations Base on Improved PINNs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173893890&doi=10.1109%2fICCSSE59359.2023.10244930&partnerID=40&md5=ad9f6aa73bbd89c9bad0e55e0c5b6629"
"Physics-informed Gaussian process for tool wear prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173096829&doi=10.1016%2fj.isatra.2023.09.007&partnerID=40&md5=9e2fabf3c5f5fd352dcc9b03366a4bba"
"A hybrid physics-informed data-driven neural network for CO2 storage in depleted shale reservoirs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172344514&doi=10.1016%2fj.petsci.2023.08.032&partnerID=40&md5=3914ddcc3583462609f158a7fdad5781"
"Artificial neural networks and their applications in computational materials science: A review and a case study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174035009&doi=10.1016%2fbs.aams.2023.09.001&partnerID=40&md5=8a241ca73d62b33bea98f00572603a91"
"Structured Illumination Microscope Image reconstruction using unrolled physics-informed generative adversarial network (UPIGAN)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172738626&doi=10.1117%2f12.2663268&partnerID=40&md5=afc48840069413b5f3e8771d6f534fd5"
"A DESIGN STUDY OF AN ELASTO-HYDRODYNAMIC SEAL FOR sCO2 POWER CYCLE BY USING PHYSICS INFORMED NEURAL NETWORK","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174580169&doi=10.1115%2fPOWER2023-108802&partnerID=40&md5=61af5a878159b4c7a83a592bfbc4f7d3"
"Physics-Informed Optical Kernel Regression Using Complex-valued Neural Fields","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173072779&doi=10.1109%2fDAC56929.2023.10247680&partnerID=40&md5=4d63f45f5eb6707adbe3567dd0f20ebc"
"Benchmarking Physics-Informed Neural Networks for Time-Domain Electromagnetic Simulations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172412889&doi=10.1109%2fUSNC-URSI52151.2023.10237914&partnerID=40&md5=c38e862ba5bd5fc631e69c374ffce4df"
"Physics-Informed Neural Networks for Solar Wind Prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174673954&doi=10.1007%2f978-3-031-37731-0_21&partnerID=40&md5=3cbb7457f2077ea55ae2e6ba006b7fa3"
"A surrogate model based on Physics Informed Neural Networks for predicting wake flow past a cylinder","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173671963&doi=10.1109%2fOCEANSLimerick52467.2023.10244341&partnerID=40&md5=65bf27c227e9df9a163d10ad62549150"
"Parareal with a Physics-Informed Neural Network as Coarse Propagator","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171532766&doi=10.1007%2f978-3-031-39698-4_44&partnerID=40&md5=bcec21317ff4b63dc822460dc74c92d0"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174706121&partnerID=40&md5=07e24407f9d693b5a70f3dad59aa9a77"
"Deformation Modeling for the Robotic Manipulation of 3D Elastic Objects using Physics-Informed Graph Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172416189&doi=10.1109%2fCRV60082.2023.00032&partnerID=40&md5=de2cd3bb946454b6fdca6bcda81d4379"
"An HC and Deep MIM Enhanced PINN SciML Algorithm for the Transient Thermal Analysis of 3-D Packages of Integrated Circuits","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174244808&doi=10.23919%2fACES-China60289.2023.10249401&partnerID=40&md5=c87606c38c93f03aa6c8d356fa0a83fa"
"26th International Conference on Pattern Recognition, ICPR 2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174703537&partnerID=40&md5=43e26a5d5268165e4f629891f5b4b3bc"
"Koopman Autoencoders for Reduced-Order Modeling of Kinetic Plasmas","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174106640&doi=10.1002%2f9781119853923.ch17&partnerID=40&md5=ab5a9698b88bb5332dc7c0d834f3e027"
"MODELING OCEANIC VARIABLES WITH GRAPH-GUIDED NETWORKS FOR IRREGULARLY SAMPLED MULTIVARIATE TIME SERIES","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173587120&doi=10.1115%2fOMAE2023-104603&partnerID=40&md5=d6a394af8b586bc4d4caca90a5b53cfc"
"Lie Group Forced Variational Integrator Networks for Learning and Control of Robot Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172932562&partnerID=40&md5=90882b82080dcbb21ffd89cfccb1c84d"
"Physics-Informed Neural Networks for Solving Forward and Inverse Problems in Complex Beam Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173004816&doi=10.1109%2fTNNLS.2023.3310585&partnerID=40&md5=6d03ed8bda00ebc4b673d01e79f7af62"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174620039&partnerID=40&md5=338e95392bd460dc380588e4c5ee6cb4"
"Dynamic state estimation method of heating network based on physics-informed neural networks; [基于物理信息神经网络的热网动态状态估计方法]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174390844&doi=10.16081%2fj.epae.202308034&partnerID=40&md5=0b83bb98232a17ab4d84d10b49ab8aae"
"Solving Navier-Stokes Equations with Mixed Equation Physics Informed Neural Networks; [Navier-Stokes Denklemlerinin Karma Denklemli Fizik Bilgili Nöral Aǧlarla Çözümü]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173484039&doi=10.1109%2fSIU59756.2023.10223799&partnerID=40&md5=1ea9ddfe6ce0138c536be7d644530122"
"Uncertainty Estimation for Molecules: Desiderata and Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174403180&partnerID=40&md5=48032d8d7b36dcc4347d2f38ed1840db"
"Modeling Electrically Long Interconnects Using Physics-Informed Delayed Gaussian Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173004790&doi=10.1109%2fTEMC.2023.3317917&partnerID=40&md5=247c424f5e87caecb43cea93b93b3b9b"
"System Identification of OSWEC Response Using Physics-Informed Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173648052&doi=10.1109%2fOCEANSLimerick52467.2023.10244631&partnerID=40&md5=54b2793be0801e1c5d5c6e7357f30c9f"
"A generative adversarial network–based unified model integrating bias correction and downscaling for global SST","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171201551&doi=10.1016%2fj.aosl.2023.100407&partnerID=40&md5=ab066cc4e00dbb589d223720bd522445"
"Meta Learning of Interface Conditions for Multi-Domain Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174386476&partnerID=40&md5=43f6e43b68d542cb5a610d14b09f61e9"
"A physics informed neural network based method for aircraft aerodynamic parameter identification; [基于物理信息神经网络的飞机气动参数辨识方法]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173271728&doi=10.7638%2fkqdlxxb-2022.0201&partnerID=40&md5=1c39c490f50bf1b586a8ce3bdfce9f70"
"ON THE PERFORMANCE OF A DATA-DRIVEN BACKWARD COMPATIBLE PHYSICS INFORMED NEURAL NETWORK (BC-PINN) FOR PREDICTION OF FLOW PAST A CYLINDER","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173679901&doi=10.1115%2fOMAE2023-105343&partnerID=40&md5=29782868014a73bae0cc4d0e3f69ec30"
"A Physics-Informed Neural Networks Algorithm for Simulating Semiconductor Devices","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174262771&doi=10.23919%2fACES-China60289.2023.10249274&partnerID=40&md5=214c4b367047013067e5c6635ba25c5c"
"Fluid Flow Modelling Using Physics-Informed Convolutional Neural Network in Parametrised Domains","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173600041&doi=10.1080%2f10618562.2023.2260763&partnerID=40&md5=221d0957e80192c44c354b19bb536d22"
"Machine Fault Classification Using Hamiltonian Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174552920&doi=10.5220%2f0011746800003411&partnerID=40&md5=5e7fe0d9978b5d43dc15a60035f6491d"
"Novel Anchor Discrimination Learning for Physics-Informed Machine Degradation Modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171583836&doi=10.1109%2fTR.2023.3311769&partnerID=40&md5=9c3c887a6add765933328a9bbdbf7ced"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174740381&partnerID=40&md5=cee44b1b2cdf5523596eed9575b74cc0"
"Compositional Learning of Dynamical System Models Using Port-Hamiltonian Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172920885&partnerID=40&md5=bc41f7568d02aedad8fc7f8ccaebb99e"
"ClimaX: A foundation model for weather and climate","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174392369&partnerID=40&md5=1f8ebeb378b730c01e5e680d5e08785d"
"Proceedings - 2023 20th Conference on Robots and Vision, CRV 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172443959&partnerID=40&md5=31b3fd050a6c9f63f9c663af9c705acf"
"Rotor Eccentricity Quantitative Characterization Based on Physics-Informed Adversarial Network and Health Condition Data Only","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171592424&doi=10.1109%2fTIE.2023.3306397&partnerID=40&md5=0dfa8585f744972f580e85cf8ab9b042"
"A Data-driven Technique for Network Line Parameter Estimation Using Gaussian Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174686096&doi=10.1109%2fPESGM52003.2023.10252495&partnerID=40&md5=4c9c8b089fca29a3e89c5502fc0c72c1"
"Mitigating Propagation Failures in Physics-informed Neural Networks using Retain-Resample-Release (R3) Sampling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174395356&partnerID=40&md5=6acc4ef2b33f0a59ecf1a0d4b0e5e774"
"2023 International Symposium of Electronics Design Automation, ISEDA 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171574414&partnerID=40&md5=9884ab54f8dd07f6ea753f3146aec947"
"Machine learning for predicting the outcome of terminal ballistics events","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171457000&doi=10.1016%2fj.dt.2023.07.010&partnerID=40&md5=03f894681b1da1e35203fb188bbcab81"
"Physics-Informed Model-Based Reinforcement Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172873751&partnerID=40&md5=3d580d4578c4bbf233706a9de6d00618"
"A Modeling Method of Pre-training and Fine-tuning for Non-uniform Indoor Environment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173606232&doi=10.1109%2fICIEA58696.2023.10241942&partnerID=40&md5=db8597eda8dd5fe8c6e34609b72353f4"
"Pure Physics-Informed Echo State Network of ODE Solution Replicator","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174624279&doi=10.1007%2f978-3-031-44201-8_19&partnerID=40&md5=14ad2392fc162f48118a95fbc0830c4b"
"A PRELIMINARY STUDY OF LEARNING A WAVE ENERGY CONVERTER SYSTEM USING PHYSICS-INFORMED NEURAL NETWORK METHOD","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173622040&doi=10.1115%2fOMAE2023-105123&partnerID=40&md5=2175c59750bd6c7e9ddacbb373b9d62d"
"Physics-informed Deep Diffusion MRI Reconstruction: Break the Bottleneck of Training Data in Artificial Intelligence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172150026&doi=10.1109%2fISBI53787.2023.10230538&partnerID=40&md5=40f2d7d589978f66fb4790ded51f4191"
"Coordinating Multi-Energy Microgrids for Integrated Energy System Resilience: A Multi-Task Learning Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173025672&doi=10.1109%2fTSTE.2023.3317133&partnerID=40&md5=85dc3ff8686bad9486ecb8c5563f5e2c"
"Physics-informed Deep Reinforcement Learning-based Adaptive Generator Out-of-step Protection for Power Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174701840&doi=10.1109%2fPESGM52003.2023.10252299&partnerID=40&md5=bea0666901d6783de24f1e504bd9e33e"
"2D Eigenmode Analysis Based on Physics Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172419248&doi=10.1109%2fUSNC-URSI52151.2023.10237743&partnerID=40&md5=2c3d2954039764143bcaeb848887d1cc"
"Physics-Informed Generative Adversarial Networks (GANs) for Fast Prediction of High-Resolution Indoor Air Flow Field","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171184151&partnerID=40&md5=8b556abc94364b9b92b932d8f410e90d"
"A Spatial-Temporally Adaptive PINN Framework for 3D Bi-Ventricular Electrophysiological Simulations and Parameter Inference","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174701959&doi=10.1007%2f978-3-031-43990-2_16&partnerID=40&md5=9589fb955967150808a1d00faad08f71"
"Physics-informed machine learning for defect identification in fused filament fabrication additive manufacturing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173577630&doi=10.1016%2fj.procir.2023.06.124&partnerID=40&md5=22438a2b11ded59f047591f183bd66fb"
"A Physics-Informed Recurrent Neural Network for RRAM Modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171533935&doi=10.1109%2fISEDA59274.2023.10218407&partnerID=40&md5=1ab8b98bcc7b87c09f1c8d50fea0a495"
"26th International Conference on Medical Image Computing and Computer-Assisted Intervention, MICCAI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174690774&partnerID=40&md5=be9a43e1a842e1173d61d60370256912"
"Predicting nonlinear optical scattering with physics-driven neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174587679&partnerID=40&md5=420931ab12a048938b116b6f982e7c82"
"Recent Advances in Applied Mechanics and Mechanical Engineering - Select Proceedings of ICAMME 2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171987829&partnerID=40&md5=51c92c3dd11f1ef6a6d6cb852835cc1e"
"Proceedings of the 5th Annual Learning for Dynamics and Control Conference, L4DC 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172937811&partnerID=40&md5=91dba5ae17f7883a675a3e39498cf9d3"
"Machine Learning Advances in Computational Electromagnetics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174099724&doi=10.1002%2f9781119853923.ch7&partnerID=40&md5=7d0a67d0c8538571a4f09ec3eb595839"
"INVERSE FLOW PREDICTION USING PINNS IN AN ENCLOSURE CONTAINING HEAT SOURCES","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171300317&partnerID=40&md5=95a94aa733ef3f18f2e634bee74d1051"
"Harmonic Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174406327&partnerID=40&md5=47ca92de1ebf6898edecfde45bca2d47"
"Gradient Descent Finds the Global Optima of Two-Layer Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174405870&partnerID=40&md5=c0eef1a9a8a8cee908d607d93203314b"
"A PHYSICS-INFORMED NEURAL OPERATOR FOR THE SIMULATION OF SURFACE WAVES","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173659890&doi=10.1115%2fOMAE2023-104950&partnerID=40&md5=4c1ca3826862f8c84912be82694abf70"
"TauFlowNet: Uncovering Propagation Mechanism of Tau Aggregates by Neural Transport Equation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174741527&doi=10.1007%2f978-3-031-43898-1_8&partnerID=40&md5=b3308c3673ba0185c5b30d2f7a25a21a"
"Physics based data driven method for the crashworthiness design of origami composite tubes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174239671&doi=10.1007%2fs10999-023-09685-2&partnerID=40&md5=fa44f0dd3f829aafd336a86a914f2a24"
"Modeling of Near-and Far-Field Diffraction from EUV Absorbers Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171978735&doi=10.1109%2fPIERS59004.2023.10221390&partnerID=40&md5=4d1fb7c0fee27cbb6ac9db8dd14280de"
"A Physics-Informed Neural Network Modeling Approach to Direct Ink Writing 3D Printing Process","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174402996&doi=10.1109%2fCASE56687.2023.10260639&partnerID=40&md5=3833579d89c2092ca7fd83238cbc42b0"
"Achieving High Accuracy with PINNs via Energy Natural Gradient Descent","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174393238&partnerID=40&md5=29c5457b50237203f1e660f3b3d8cc1b"
"Fast Prediction of Transport Structures in the Melt by Physics Informed Neural Networks during 'VMCz' Crystal Growth of Silicon","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171630906&doi=10.1080%2f00219592.2023.2236656&partnerID=40&md5=97e11ac91602b5341f0f6f48da7e904d"
"Physics-Informed Conditional Autoencoder Approach for Robust Metabolic CEST MRI at 7T","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174691730&doi=10.1007%2f978-3-031-43993-3_44&partnerID=40&md5=32156efda62f06db3ab257cf8f54f625"
"udPINNs: An Enhanced PDE Solving Algorithm Incorporating Domain of Dependence Knowledge","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173002799&doi=10.1007%2f978-3-031-40292-0_32&partnerID=40&md5=483b1afd8debdf93b7593450a1e90e9c"
"A multi-resolution physics-informed recurrent neural network: formulation and application to musculoskeletal systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174505044&doi=10.1007%2fs00466-023-02403-x&partnerID=40&md5=c8bed23854a0b5096b1e961e5fc78c89"
"Simulation and Prediction of Countercurrent Spontaneous Imbibition at Early and Late Times Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163791045&doi=10.2118%2f214433-MS&partnerID=40&md5=7ab60b70111533c2c5f43a9685cf9f1d"
"A Time-Varying Parameter Estimation Method for Physiological Models Based on Physical Information Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167608440&doi=10.32604%2fcmes.2023.028101&partnerID=40&md5=95e25ceb0c3013b63fe704cbe096615f"
"Physics-Informed Machine Learning for Modeling and Control of Dynamical Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167789211&doi=10.23919%2fACC55779.2023.10155901&partnerID=40&md5=05856c6925d03a2e64bd8698401b40d0"
"Physics-Informed Neural Network for Fibre Channel Modelling in Optical Communication Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169441393&doi=10.1109%2fICTON59386.2023.10207452&partnerID=40&md5=c24e6c2c9437b060e59b5a574a253f3e"
"A Physics-Informed Neural Network Approach Towards Cyber Attack Detection in Vehicle Platoons","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167840072&doi=10.23919%2fACC55779.2023.10155846&partnerID=40&md5=aa36d0ce1c4fc42c8e9e55bea10b8241"
"28th International Conference on Information Processing in Medical Imaging, IPMI 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164004713&partnerID=40&md5=d2603f4b50a4328a061ac8eec9fe8e04"
"Data-driven and Physics-informed Muscle Model Surrogates for Cardiac Cycle Simulations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168420092&doi=10.1109%2fIcETRAN59631.2023.10192144&partnerID=40&md5=9054207679a8320b8b7650b655b73471"
"Effects of Temperature and NaCl Concentration on the Adsorption of C-S-H Gel in Cement Paste: A Multi-fidelity Molecular Dynamics Simulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164267102&doi=10.1007%2f978-3-031-32511-3_53&partnerID=40&md5=2667e4a1584c0e5b3a1cc15e68e01697"
"A More General Electromagnetic Inverse Scattering Method Based on Physics-Informed Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166778875&doi=10.1109%2fTGRS.2023.3301455&partnerID=40&md5=b8bb19fa85cf21883eb7871f0ad1333f"
"Resource-efficient machining through physics-informed machine learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164540183&doi=10.1016%2fj.procir.2023.03.059&partnerID=40&md5=20b7e7284979a041cef25eab1805ca0f"
"Quantum Pontryagin Neural Networks in Gamkrelidze Form Subjected to the Purity of Quantum Channels","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162721773&doi=10.1109%2fLCSYS.2023.3286303&partnerID=40&md5=7d94815158220ccae52db40a5cdc3d37"
"Training Physics- Informed Neural Networks via Multi-Task Optimization for Traffic Density Prediction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169621708&doi=10.1109%2fIJCNN54540.2023.10191301&partnerID=40&md5=50319057cc3ca380b973d4afe2b05d42"
"Push the Generalization Limitation of Learning Approaches by Multidomain Weight-Sharing for Full-Wave Inverse Scattering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167830811&doi=10.1109%2fTGRS.2023.3303572&partnerID=40&md5=c7ef4ddc352ff5bbd4bbb11ae3a80b2f"
"Physics-Informed LSTM Network-Based Nonlinear Model Predictive Control","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165972619&doi=10.1109%2fDDCLS58216.2023.10167324&partnerID=40&md5=7294c53bc4f7d21926130d376f88c071"
"Replacing the FitzHugh-Nagumo Electrophysiology Model by Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169670795&doi=10.1007%2f978-3-031-36021-3_67&partnerID=40&md5=a10456beffaa931690d25cc3745f1971"
"A combination of physics-informed neural networks with the fixed-stress splitting iteration for solving Biot's model","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168283491&doi=10.3389%2ffams.2023.1206500&partnerID=40&md5=d3edb372b38843705827dd5ed2590fe7"
"Energy management for controlled environment agriculture based on physics informed neural networks and adaptive linearization based data-driven robust model predictive control with AI","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166329543&doi=10.1016%2fB978-0-443-15274-0.50351-6&partnerID=40&md5=cf7fe440c7b786785316454ab820ec54"
"Modeling and Control of a Chemical Process Network Using Physics-Informed Transfer Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164720177&doi=10.1021%2facs.iecr.3c01435&partnerID=40&md5=e283552091789ff1300a9a574f1ccb58"
"On a Structure of an Automated Differential Equation Solver Based on Machine Learning Methods","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163373651&doi=10.1007%2f978-3-031-27440-4_42&partnerID=40&md5=760ae8b35e483be5373dfab46aabc1a3"
"Inertial Navigation on Extremely Resource-Constrained Platforms: Methods, Opportunities and Challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162869043&doi=10.1109%2fPLANS53410.2023.10139997&partnerID=40&md5=090e1380122f00dfd0231688f93b2372"
"Numerical Solver-Independent Seismic Wave Simulation Using Task-Decomposed Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168712506&doi=10.1109%2fLGRS.2023.3308080&partnerID=40&md5=3c20bdc8acc3f896cd0339b28359f3a5"
